original_trip_id,origin_lat,origin_lon,dest_lat,dest_lon,bike_duration,bike_distance,walktransit_duration,walktransit_distance,n_segments_walktransit,modes_used_walktransit,multimodal_duration,multimodal_distance,n_segments_multimodal,modes_used_multimodal
126E4B8CEE011B59,42.372076579154,-71.0899543390588,42.3494260989252,-71.0620995984391,43.9,4733,32.9,5623,6,WALK + BUS + SUBWAY,30.9,5029,5,BICYCLE + SUBWAY + WALK
1277D2203C7AFA0C,42.3515860011985,-71.0456925630569,42.3604413562312,-71.0504394024611,18.8,1860,13.1,2305,5,WALK + BUS,13.6,1437,3,BICYCLE + BUS + WALK
13013EFBE2D9BAE2,42.3912097191586,-71.1226075516061,42.4008795015956,-71.1259079338379,12.3,1631,14.5,1629,3,WALK + BUS,10.8,1443,3,BICYCLE + BUS + WALK
1301480672E3463A,42.352052,-71.07036,42.366426,-71.105495,39.7,4384,18.7,4989,4,WALK + TRAM + SUBWAY,24.4,4381,3,BICYCLE + BUS + WALK
130FCC385F6A5CEE,42.3613583766225,-71.0967027397783,42.3912097191586,-71.1226075516061,37.8,5302,20.1,4906,6,WALK + BUS + SUBWAY,20.2,4713,5,BICYCLE + SUBWAY + WALK + BUS
131DC065265264DB,42.3613583766225,-71.0967027397783,42.3436658245146,-71.0858237743378,27.6,2399,10.6,2236,3,WALK + BUS,17.7,3530,3,BICYCLE + BUS + WALK
1328DA26835D10F4,42.367697597,-71.071192861,42.300923,-71.114249,63.2,10079,39.7,10341,3,WALK + TRAM + SUBWAY,37.6,10328,5,BICYCLE + TRAM + WALK + SUBWAY
135EEF883825A2C6,42.3417808913719,-71.0398701650411,42.344796,-71.031614,5.4,963,15.9,1061,1,WALK,5.4,963,1,BICYCLE
1381D7AEED7CF532,42.303215349825,-71.0782098771233,42.2556,-71.12444,55.3,8534,27.3,7765,3,WALK + RAIL,33.7,7708,3,BICYCLE + RAIL + WALK
1382E62650239458,42.344742247728,-71.0764816217579,42.342958,-71.067052,9.5,1154,17.4,1058,1,WALK,9.5,1154,1,BICYCLE
13B45FC065A53905,42.316966,-71.104374,42.3553350194126,-71.0582291708306,49.8,7013,23.4,6325,3,WALK + SUBWAY,25.4,6334,3,BICYCLE + SUBWAY + WALK
13BC4A7EEC20F78E,42.364688158,-71.059173942,42.3647389869179,-71.0593490302563,0.3,84,0.9,125,1,WALK,0.3,84,1,BICYCLE
13E80FEB095B97AA,42.3572185031765,-71.1138716340065,42.3516920188597,-71.1190348863602,14,1610,20.2,3550,5,WALK + BUS,14,1610,1,BICYCLE
145D986ADEDFE81C,42.336457014,-71.098875403,42.351356,-71.059367,34.3,4718,24.5,4562,5,WALK + BUS + SUBWAY,25.7,5446,3,BICYCLE + SUBWAY + WALK
147531E75D909484,42.363564989894,-71.1004418404809,42.3556012132793,-71.1039447784424,9.5,1607,16.6,1961,3,WALK + BUS,9.5,1607,1,BICYCLE
1491B947F3813B78,42.3595732010904,-71.1012947559357,42.3496094533306,-71.1039152369813,22.2,2640,19.8,2911,3,WALK + BUS,18.7,2784,3,BICYCLE + BUS + WALK
1507747C099BE395,42.364320397,-71.118245363,42.3607929685827,-71.0711896233715,28.4,5043,27.9,4199,3,WALK + SUBWAY,20.3,4621,3,BICYCLE + SUBWAY + WALK
1531D9F4D728F4CB,42.3508268066909,-71.0898108780384,42.3689518054073,-71.1099877953529,29.2,2990,13.9,2912,3,WALK + BUS,19.3,3393,3,BICYCLE + BUS + WALK
15378292D616EBCA,42.365781307,-71.069493175,42.366426,-71.105495,30.7,4369,20.9,3513,3,WALK + SUBWAY,17.2,3609,3,BICYCLE + SUBWAY + WALK
155DE1D3960548DB,42.378679514,-71.106915474,42.3912097191586,-71.1226075516061,17.8,2293,12.7,2776,3,WALK + BUS,14.7,2756,3,BICYCLE + BUS + WALK
156835F97F653D9C,42.3581,-71.093198,42.3302307052873,-71.0506009312303,58.7,7431,32.4,6961,5,WALK + BUS,35.2,8028,5,BICYCLE + SUBWAY + WALK + BUS
15718A27F6394C5C,42.3359589794331,-71.0462289956104,42.352175,-71.055547,20.2,2779,9.1,2818,3,WALK + BUS + SUBWAY,12.5,2935,5,BICYCLE + BUS + WALK + SUBWAY
1595BD1531DB2E17,42.368605242482,-71.0993018560566,42.347241,-71.105301,30.6,4382,20.3,3497,3,WALK + BUS,17.3,4384,3,BICYCLE + BUS + WALK
15A8B8B609C531E5,42.3864,-71.09601,42.3807881729143,-71.154128909111,39.6,6151,44.7,10251,7,WALK + BUS + SUBWAY,39.6,6151,1,BICYCLE
15B3BF1F02D4A184,42.3630037815601,-71.089740377065,42.3625,-71.08822,2.9,208,2.7,169,1,WALK,2.9,208,1,BICYCLE
15FED263F42882B2,42.3328628848627,-71.0921886191682,42.3425491373795,-71.0742144938786,14.6,2240,16.5,2349,3,WALK + BUS,14.6,2240,1,BICYCLE
1608E514C7040136,42.344796,-71.031614,42.357143,-71.050699,24.8,2838,21.3,2636,3,WALK + BUS,15.1,3252,3,BICYCLE + BUS + WALK
162319522CE031F4,42.389456,-71.139019,42.3722168027866,-71.121880710125,18.9,3251,23.3,4062,2,WALK + BUS,17.4,3230,3,BICYCLE + BUS + WALK
162AC98BA7583A57,42.349243769553,-71.0972820969255,42.3313701680432,-71.1268836054569,27.6,3894,11.9,3836,2,WALK + TRAM,13.4,3618,3,BICYCLE + TRAM + WALK
1642816276305A59,42.353334,-71.137313,42.356052,-71.069849,48.5,6808,36.5,6245,5,WALK + BUS + TRAM,38.8,7872,5,BICYCLE + BUS + WALK + SUBWAY
1642B85DEC5FF905,42.3401224269664,-71.1207056381045,42.3644745651806,-71.1284083128521,28.1,4825,23.6,4204,3,WALK + BUS,28.1,4825,1,BICYCLE
1671E4716C5C59A0,42.35892,-71.057629,42.36507,-71.1031,40.5,5093,16.5,4320,3,WALK + TRAM + SUBWAY,17.5,4380,3,BICYCLE + SUBWAY + WALK
16BDC7A19C7BD865,42.300923,-71.114249,42.303469,-71.085347,19.1,3673,10.4,3329,3,WALK + BUS,17,3780,3,BICYCLE + BUS + WALK
16C16821DBBBA79F,42.3358461299708,-71.0803815722466,42.3342035135225,-71.0876761684312,7.5,884,12,1001,3,WALK + BUS,7.5,884,1,BICYCLE
16DA4AFEF9EE3B40,42.326599,-71.066498,42.3307333258545,-71.0569985083748,16.1,1464,13.1,1763,3,WALK + BUS,16.1,1464,1,BICYCLE
16FEED973C9C41BD,42.336141944,-71.046455503,42.3604413562312,-71.0504394024611,33.2,3982,24,4404,5,BUS + SUBWAY + WALK,28.4,4573,7,BICYCLE + BUS + WALK + SUBWAY
1714D6EDC8A4F418,42.3436905571975,-71.1023528688111,42.338431795291,-71.0816904992498,15.8,2589,16.7,4066,3,WALK + BUS,15.8,2589,1,BICYCLE
1728E7A86AD0524F,42.380078,-71.090098,42.3922328400463,-71.0774660110474,16.8,2859,12.8,2725,4,WALK + BUS + SUBWAY,16.8,2859,1,BICYCLE
1748A89641668B02,42.336448,-71.023739,42.369885,-71.069957,61.8,7920,43.1,7276,5,WALK + BUS + SUBWAY,42.2,7585,5,BICYCLE + BUS + WALK + SUBWAY
1758227109D98F68,42.360859373533,-71.0855185800756,42.357753094652,-71.1039340496063,16.3,2348,20.8,2178,3,WALK + BUS,16.3,2348,1,BICYCLE
176F7B02B54F2186,42.336497664,-71.023761272,42.336448,-71.023739,0.6,171,1.6,177,1,WALK,0.6,171,1,BICYCLE
17ADF087749226F6,42.352261,-71.123831,42.349243769553,-71.0972820969255,18.6,2359,17.9,2693,3,WALK + BUS,18.6,2359,1,BICYCLE
17AF10DB9DDA8668,42.3803233504542,-71.1087861285523,42.377309,-71.094428,17.9,2094,17.1,1633,3,WALK + BUS,13.5,1586,3,BICYCLE + BUS + WALK
17B210E1597C5514,42.3553350194126,-71.0582291708306,42.348545434112,-71.0655918531575,17.2,1299,11.8,1262,3,WALK + SUBWAY,13.8,1323,3,BICYCLE + SUBWAY + WALK
17C4403D3BBB9057,42.3604413562312,-71.0504394024611,42.3637127600358,-71.1245977878571,55.7,7903,37.7,8795,6,WALK + SUBWAY + TRAM + BUS,41,9043,5,BICYCLE + TRAM + WALK + BUS
17EA88FA35C58F38,42.3511419825475,-71.0732924938202,42.3365855545612,-71.0988699646623,25.8,3292,14,3016,3,WALK + BUS,15.3,3030,3,BICYCLE + BUS + WALK
18341434CCEB0687,42.365188,-71.060788,42.348545434112,-71.0655918531575,29.1,2264,15.6,2454,3,WALK + SUBWAY,17.9,2401,3,BICYCLE + SUBWAY + WALK
18563538481B5987,42.3366100573043,-71.1100468039513,42.3217652572395,-71.1098416056711,13.1,2155,21.6,2590,3,WALK + BUS,13.1,2155,1,BICYCLE
1871A443D0F9E84A,42.3488038228339,-71.0823690891266,42.3452156211502,-71.0638403149278,23.8,2614,14.4,2130,3,WALK + BUS,15.5,2264,3,BICYCLE + BUS + WALK
18743D23BAC5232E,42.3572185031765,-71.1138716340065,42.3556012132793,-71.1039447784424,9.9,1454,16.7,1162,3,WALK + BUS,9.9,1454,1,BICYCLE
1875FFE3DF729BA0,42.363564989894,-71.1004418404809,42.363539,-71.111698,8.6,1267,10.8,1192,3,WALK + BUS,8.6,1267,1,BICYCLE
189F042F03F02423,42.3276038704057,-71.110891699791,42.3401224269664,-71.1207056381045,22.2,3340,20.2,2090,3,WALK + BUS,19.2,3019,3,BICYCLE + BUS + WALK
18E432429878643B,42.3810014303805,-71.1040252261319,42.3733287988741,-71.1209860108011,18.2,2478,17.1,2477,3,WALK + BUS,18.2,2478,1,BICYCLE
190D83793D2BEB19,42.3725086499726,-71.113053560257,42.3642634406385,-71.1182756971175,9.3,1308,22.3,1440,1,WALK,9.3,1308,1,BICYCLE
1935BC2764CC2331,42.366277,-71.09169,42.360859373533,-71.0855185800756,9.8,1218,12,1179,3,WALK + BUS,9.8,1218,1,BICYCLE
1953336CBEA2A498,42.356052,-71.069849,42.3302307052873,-71.0506009312303,41.9,4372,30.1,4674,4,WALK + BUS,30.5,4710,5,BICYCLE + BUS + WALK
19543166BDF15A35,42.3446506288783,-71.0973250122697,42.3488102618827,-71.041677440553,47.4,6531,34.5,6021,5,WALK + TRAM + SUBWAY + BUS,24.6,6319,5,BICYCLE + RAIL + WALK + BUS
19568FB488AD6611,42.3836389482227,-71.1085367202759,42.3742671352493,-71.100264787674,11.6,1785,12.3,1983,3,WALK + BUS,11.6,1785,1,BICYCLE
1967C46296243763,42.3452156211502,-71.0638403149278,42.3510044959467,-71.049300134182,16.4,2187,19.7,2652,5,WALK + BUS,16.4,2187,1,BICYCLE
196C2341062FB77E,42.3488038228339,-71.0823690891266,42.3556012132793,-71.1039447784424,28.6,3008,22.4,3416,5,WALK + BUS,20.9,3511,5,BICYCLE + BUS + WALK
19747079CAC15679,42.378338,-71.048927,42.380857,-71.070629,17.5,2689,24.8,2540,3,WALK + BUS,13.2,2681,3,BICYCLE + BUS + WALK
1980DA620B1CF0FE,42.3480741231744,-71.0765701532364,42.371848,-71.060292,38.9,4602,25.6,4488,4,WALK + TRAM + BUS,26.7,4467,5,BICYCLE + TRAM + WALK + BUS
1993A9537EBF4498,42.3664467385295,-71.0765460133553,42.3515966246532,-71.0756166279316,26,3137,34.2,5214,3,WALK + TRAM,26,3137,1,BICYCLE
19A5512B23FF3F1B,42.34949599514,-71.1005759239197,42.376369,-71.114025,30.4,4316,34.4,5329,5,WALK + TRAM + BUS,30.4,4316,1,BICYCLE
19B3DB3BF766B49B,42.3740899142652,-71.0690599679947,42.36507,-71.1031,33.9,4751,23.2,6449,3,WALK + SUBWAY,25.7,4205,3,BICYCLE + SUBWAY + WALK
19FD5FF436C3D9A1,42.335741,-71.03877,42.363871,-71.050877,39.5,4651,33.5,5470,6,WALK + BUS + SUBWAY,39.5,4651,1,BICYCLE
19FF2EF8EBA114BC,42.350993872,-71.078010917,42.340835,-71.0816197,16.3,1606,13.6,1627,3,WALK + TRAM,16.3,1606,1,BICYCLE
1A1D2D1FD18A1A24,42.3572185031765,-71.1138716340065,42.376369,-71.114025,19.8,2418,39.1,2338,1,WALK,19.8,2418,1,BICYCLE
1A208993179EA2B1,42.348717,-71.085954,42.386844,-71.09812,49.9,7208,35.7,8312,5,WALK + TRAM + BUS,42,8565,3,BICYCLE + TRAM + WALK
1A2236501B19902A,42.338437915,-71.106921434,42.3810014303805,-71.1040252261319,52.3,7400,41.6,8919,5,WALK + BUS,52.3,7400,1,BICYCLE
1A31FC5AE2341F5E,42.3203397351572,-71.0511803627014,42.3203397351572,-71.0511803627014,0.3,120,0.5,61,1,WALK,0.3,120,1,BICYCLE
1A5B75A5B5A7C606,42.336399153725,-71.073067113939,42.3474062052521,-71.0867841495565,17.1,2254,16.3,2234,3,WALK + BUS,15,2153,3,BICYCLE + BUS + WALK
1A655748BED3BA3A,42.3636929,-71.0875672,42.3556012132793,-71.1039447784424,14.9,2343,10.1,2164,3,WALK + BUS,14.9,2343,1,BICYCLE
1A8EBF8C08CD697B,42.3556012132793,-71.1039447784424,42.362647791186,-71.1000609397888,9.5,1557,18.3,1119,1,WALK,9.5,1557,1,BICYCLE
1A8F066BB28713E4,42.374878467441,-71.0638349876717,42.3647389869179,-71.0593490302563,15.5,2069,15.2,2004,3,WALK + SUBWAY,12.3,2010,3,BICYCLE + SUBWAY + WALK
1A9E22008E1EC7FD,42.348717,-71.085954,42.366426,-71.105495,34.5,3099,14.7,2865,2,WALK + BUS,18.9,2970,3,BICYCLE + BUS + WALK
1A9E5D9CA6865E56,42.3446506288783,-71.0973250122697,42.316902,-71.091946,29.4,4241,32.8,6864,5,WALK + BUS + SUBWAY,29.4,4241,1,BICYCLE
1AA2F5218ECCF999,42.3565609230894,-71.1416753754929,42.3565609230894,-71.1416753754929,0.1,253,0,246,1,WALK,0.1,253,1,BICYCLE
1AB7A8D86B6E8AD9,42.3670740714909,-71.0767927765846,42.3635601584299,-71.0821679234505,8.1,1038,13.7,845,1,WALK,8.1,1038,1,BICYCLE
1ABB56639D552B04,42.3641265899667,-71.0873863200095,42.3629016,-71.0915669,5.2,744,7.8,487,1,WALK,5.2,744,1,BICYCLE
1AD039E6C775550E,42.3803233504542,-71.1087861285523,42.3515473479138,-71.121262460947,37.6,5396,28.3,6545,4,WALK + BUS,27.5,6240,4,BICYCLE + BUS + WALK
1AF0A803485AAC50,42.3374174845973,-71.1028611660004,42.3436905571975,-71.1023528688111,8.4,1316,8.8,1514,3,WALK + BUS,8.4,1316,1,BICYCLE
1AF664B32399C6CC,42.349243769553,-71.0972820969255,42.34949599514,-71.1005759239197,1.8,361,5.2,348,1,WALK,1.8,361,1,BICYCLE
1B4E0ABFE28B1C98,42.362811,-71.056067,42.357143,-71.050699,11.4,1251,14.2,852,1,WALK,11.4,1251,1,BICYCLE
1B5FFBB7C08FF89C,42.390719,-71.1538877,42.397828,-71.130516,15.9,2902,27.1,6697,4,WALK + BUS,15.9,2902,1,BICYCLE
1B69781AD8ED9C00,42.349243769553,-71.0972820969255,42.3496094533306,-71.1039152369813,2.9,568,4.5,927,2,WALK + BUS,2.9,568,1,BICYCLE
1B8E1317A3C765E1,42.3659943286744,-71.095222216145,42.36507,-71.1031,9.9,942,15,959,1,WALK,9.9,942,1,BICYCLE
1B9972D009E22790,42.3647389869179,-71.0593490302563,42.3676901802449,-71.0711628198624,13.8,1935,12.5,1221,3,WALK + TRAM,13.8,1935,1,BICYCLE
1BD182120B32C3F6,42.3477634541475,-71.0453599691391,42.3553350194126,-71.0582291708306,20.2,2412,13.1,1882,3,WALK + BUS,16.4,2405,3,BICYCLE + BUS + WALK
1BF1A2D6A000A169,42.373116136,-71.094401002,42.3940722366589,-71.1113369464874,25.2,3894,27.4,3934,5,WALK + BUS,25.2,3894,1,BICYCLE
1BFE8761F9B31C3D,42.3359589794331,-71.0462289956104,42.339194,-71.06975,25.9,3211,14.3,3720,4,WALK + BUS,17.4,3823,4,BICYCLE + BUS + WALK
1C24F4FCCB3A4703,42.348706,-71.097009,42.3436658245146,-71.0858237743378,13.3,1688,12.3,1186,3,WALK + TRAM,13.3,1688,1,BICYCLE
1C31DC6BA588A632,42.366621,-71.114214,42.373379,-71.111075,11.9,1173,15.4,970,1,WALK,11.9,1173,1,BICYCLE
1C39D9C9E6C8F621,42.351191998,-71.049545646,42.372076579154,-71.0899543390588,47.1,5799,41.4,4998,5,WALK + BUS + SUBWAY,36.6,6145,5,BICYCLE + TRAM + WALK + BUS
1C47EFF09B46E631,42.352409,-71.062679,42.3488038228339,-71.0823690891266,23.4,2183,16.4,1877,3,WALK + TRAM,20.1,1932,3,BICYCLE + BUS + WALK
1C490F40F8A080C3,42.3598253979878,-71.0597957624486,42.369061,-71.079999,27.4,3343,19.9,2993,3,WALK + TRAM,22.2,2955,3,BICYCLE + TRAM + WALK
1C593A796228C881,42.3556012132793,-71.1039447784424,42.373268,-71.118579,24.2,3449,24.5,3163,4,WALK + BUS + SUBWAY,20.7,3539,3,BICYCLE + SUBWAY + WALK
1C9096E2A7E8D2C3,42.358267665,-71.093065739,42.3636929,-71.0875672,8.8,1279,8.7,1028,2,WALK + BUS,8.8,1279,1,BICYCLE
1C92E99508653F59,42.3480741231744,-71.0765701532364,42.345392,-71.069616,10,1337,11.5,1623,3,WALK + BUS,10,1337,1,BICYCLE
1C984FA8CA36F43C,42.3556012132793,-71.1039447784424,42.3581,-71.093198,8.5,1231,11.3,1685,3,WALK + BUS,8.5,1231,1,BICYCLE
1CB951B86EBAE52D,42.383597493,-71.108606339,42.3495440311425,-71.0724207387284,55.6,7887,36.6,9459,6,WALK + BUS + SUBWAY + TRAM,39.6,8314,3,BICYCLE + TRAM + WALK
1CE2D82DC9CAE50D,42.3792732460084,-71.1034190283135,42.3401224269664,-71.1207056381045,48.5,6805,32.9,7516,4,WALK + BUS,37.1,8051,4,BICYCLE + BUS + WALK
1CE2ECDC755FE5CF,42.352052,-71.07036,42.3556012132793,-71.1039447784424,33.2,3893,27.5,4023,5,WALK + TRAM + BUS,33.2,3893,1,BICYCLE
1CF319725E3FCEF6,42.368578792,-71.09928,42.366621,-71.114214,17.3,2049,20.7,1968,3,WALK + BUS,17.3,2049,1,BICYCLE
1D2AC63DFBBEB95A,42.3655072850565,-71.0801375997653,42.3624278429124,-71.0849547386169,6.3,638,10.9,724,1,WALK,6.3,638,1,BICYCLE
1D31F24702B813CC,42.3598253979878,-71.0597957624486,42.33392270137,-71.1044650898293,51.4,6184,26.2,5217,3,WALK + TRAM,30,5307,3,BICYCLE + TRAM + WALK
1D391BB7AB8E1315,42.3511419825475,-71.0732924938202,42.3362444479688,-71.0879856348038,22.1,2588,20.1,2487,3,WALK + BUS,22.1,2588,1,BICYCLE
1D4E8D8509044F83,42.3622417865092,-71.0831107199192,42.3502102,-71.0446705,39.8,4480,22.9,4250,4,WALK + SUBWAY + BUS,25.7,4003,5,BICYCLE + SUBWAY + WALK + BUS
1D53CBE40157413B,42.3511419825475,-71.0732924938202,42.345392,-71.069616,13,1109,6.9,995,3,WALK + BUS,10.5,1035,3,BICYCLE + BUS + WALK
1D55003552074777,42.331184,-71.095171,42.3362444479688,-71.0879856348038,5.4,873,9.3,1271,3,WALK + SUBWAY,5.4,873,1,BICYCLE
1D7B218059103D80,42.3436658245146,-71.0858237743378,42.3436658245146,-71.0858237743378,0.1,313,0.4,313,1,WALK,0.1,313,1,BICYCLE
1D7D37D59E49DE48,42.3558543552201,-71.0545974599881,42.3124239902981,-71.0961690545082,57.5,8325,32.6,7568,4,WALK + SUBWAY + BUS,29.5,7206,5,BICYCLE + SUBWAY + WALK + BUS
1DA7710B21898C39,42.349243769553,-71.0972820969255,42.3516920188597,-71.1190348863602,13.9,1947,9.8,2526,3,WALK + BUS,9.7,2351,3,BICYCLE + BUS + WALK
1DBAE8D33758F736,42.343749,-71.062256,42.345901,-71.063187,3.6,314,6.3,432,1,WALK,3.6,314,1,BICYCLE
1DDD0CBC611B28D8,42.3465200399841,-71.0806577654512,42.3465200399841,-71.0806577654512,0.4,20,0.9,178,1,WALK,0.4,20,1,BICYCLE
1DE8568986DC7413,42.3581,-71.093198,42.363564989894,-71.1004418404809,7.4,973,6.9,795,2,WALK + BUS,7.4,973,1,BICYCLE
1DFB9630CC88498A,42.379011,-71.119945,42.366621,-71.114214,17.5,2033,19.8,2224,5,WALK + BUS,17.5,2033,1,BICYCLE
1E21FBA5137EBFC5,42.3719772596339,-71.0758584738323,42.3787535121259,-71.1070722341538,23.9,3576,21.4,4174,3,WALK + BUS,23.9,3576,1,BICYCLE
1EA1071265854158,42.3495894236824,-71.0794677917329,42.352409,-71.062679,22.7,2063,9.3,1456,3,WALK + TRAM,14.1,1974,3,BICYCLE + SUBWAY + WALK
1EC260233506D9B9,42.349176645,-71.071445823,42.344742247728,-71.0764816217579,8,820,11.2,789,1,WALK,8,820,1,BICYCLE
1ED68B1B76014C88,42.331184,-71.095171,42.286012,-71.090986,42.4,6792,17.2,5734,3,BUS + WALK,20.4,5772,3,BICYCLE + BUS + WALK
1EED40518188FA74,42.368605242482,-71.0993018560566,42.3660879738868,-71.0863360390977,13.2,2143,20.9,1562,3,WALK + BUS,13.2,2143,1,BICYCLE
1EFAB960662804E8,42.3612572164654,-71.0652874410152,42.362811,-71.056067,13.9,985,15.4,901,1,WALK,13.9,985,1,BICYCLE
1F0CFFD27A5FCACE,42.3474062052521,-71.0867841495565,42.352409,-71.062679,26.8,2882,12.6,2326,3,WALK + TRAM,15.5,2627,3,BICYCLE + TRAM + WALK
1F448FDC4CE67D83,42.3613583766225,-71.0967027397783,42.3595732010904,-71.1012947559357,3.2,583,9,551,1,WALK,3.2,583,1,BICYCLE
1F514DCC6C83707D,42.363564989894,-71.1004418404809,42.3634646930435,-71.1005732417107,0.1,62,0.3,91,1,WALK,0.1,62,1,BICYCLE
1F8B62DF6F5B0AF6,42.344742247728,-71.0764816217579,42.3607929685827,-71.0711896233715,25.7,3069,20.1,3456,4,WALK + SUBWAY,19.9,3406,5,BICYCLE + TRAM + WALK + SUBWAY
1F8F85E42BCC0625,42.307931662,-71.080996394,42.292917,-71.06575,25.9,2839,25.3,3025,3,WALK + BUS,25.9,2839,1,BICYCLE
1FD428006A97D051,42.366277,-71.09169,42.377945,-71.116865,26.3,3396,22.8,2825,3,WALK + BUS,26.3,3396,1,BICYCLE
1FEC47EC8FDBE201,42.3647389869179,-71.0593490302563,42.371141,-71.076198,13.6,2124,8.8,1840,3,WALK + TRAM,13.6,2124,1,BICYCLE
1FFA4688BEDD45F6,42.3502102,-71.0446705,42.3502102,-71.0446705,0.2,21,0.2,156,1,WALK,0.2,21,1,BICYCLE
20155BD41A64FBAA,42.341598,-71.123338,42.348706,-71.097009,22.3,3007,16.8,2718,3,WALK + TRAM,18.1,3002,3,BICYCLE + TRAM + WALK
2024A4650DED3F9E,42.3719772596339,-71.0758584738323,42.3730797979349,-71.0863423366573,6.8,1087,12.2,1861,3,WALK + BUS,6.8,1087,1,BICYCLE
202874CFEE998087,42.365188,-71.060788,42.3803233504542,-71.1087861285523,38.1,6282,22.7,6027,5,WALK + TRAM + BUS,27.6,6089,7,BICYCLE + TRAM + WALK + BUS
2030AE785A389E8B,42.3711972775941,-71.0975986719132,42.3856757875291,-71.114121362989,20,2593,25.7,2989,3,WALK + BUS,20,2593,1,BICYCLE
2041B30CFFD5C8D6,42.3615457081725,-71.1377620697022,42.339858271263,-71.1342117109598,24.5,3738,25.9,4946,5,WALK + BUS,24.5,3738,1,BICYCLE
2055EB41E24FE78C,42.352334261,-71.123861909,42.3613583766225,-71.0967027397783,29.4,3524,26.6,5077,5,WALK + TRAM + BUS,29.4,3524,1,BICYCLE
20A6D23F5BDF4080,42.3803233504542,-71.1087861285523,42.3531780918625,-71.0481735692338,60.6,8598,32.1,7471,6,WALK + BUS + SUBWAY,37.2,10131,7,BICYCLE + BUS + WALK + SUBWAY
20AF82342113BB09,42.367627859,-71.15618813,42.341814,-71.090179,57.7,8919,51.4,8588,4,WALK + BUS,47.9,16946,5,BICYCLE + BUS + WALK
20B06A285971728D,42.344827,-71.028664,42.365673,-71.064263,41.8,4764,37.7,6359,5,WALK + BUS + SUBWAY,34.4,5177,5,BICYCLE + BUS + WALK + SUBWAY
20BDAE4430D08AE8,42.3193094317828,-71.096399238595,42.3229311719595,-71.1001414060593,8.6,1017,9.4,1104,3,WALK + BUS,8.6,1017,1,BICYCLE
20E8A072D62BD7FB,42.348706,-71.097009,42.368605242482,-71.0993018560566,34.8,3399,25.8,3524,5,WALK + BUS,26,4354,5,BICYCLE + BUS + WALK
20F621827996254D,42.3488038228339,-71.0823690891266,42.352052,-71.07036,18.3,1304,8.5,1028,2,WALK + TRAM,10.7,1109,3,BICYCLE + TRAM + WALK
211A45919614DBE1,42.317873293456,-71.0824307799339,42.309572,-71.0729,15.8,1872,10,2476,3,WALK + BUS,15.8,1872,1,BICYCLE
212698550406994E,42.3495301689038,-71.1302277074174,42.3556012132793,-71.1039447784424,26.7,2978,31.5,3974,5,WALK + BUS,26.7,2978,1,BICYCLE
213B36CDB4A76287,42.346526265,-71.080521822,42.3413561576735,-71.0833695345082,5.3,844,8.4,846,3,WALK + TRAM,5.3,844,1,BICYCLE
21726B0079996B4E,42.392525,-71.105587,42.362811,-71.056067,37.7,5924,24.6,6081,3,WALK + TRAM,22.8,5602,3,BICYCLE + TRAM + WALK
2193729A3C4A7D9B,42.362811,-71.056067,42.362647791186,-71.1000609397888,37.1,5511,26.8,5237,4,WALK + TRAM + SUBWAY,26.4,5081,5,BICYCLE + TRAM + WALK + SUBWAY
21E2843B9982E924,42.348717,-71.085954,42.3581,-71.093198,21.9,1567,10.4,1732,3,WALK + BUS,13.8,1793,3,BICYCLE + BUS + WALK
222BA66A6586953D,42.3041279273902,-71.0792952775955,42.315692,-71.098634,23.3,2978,19.4,2349,3,WALK + BUS,14.1,2825,3,BICYCLE + BUS + WALK
22313D631B64F5DE,42.351520658,-71.0445081,42.365673,-71.064263,32.6,3017,29.5,3283,5,WALK + BUS + SUBWAY,30.4,2930,3,BICYCLE + SUBWAY + WALK
223F06114D17CC4C,42.3511419825475,-71.0732924938202,42.371141,-71.076198,31.5,3282,21.1,4131,3,WALK + TRAM,22.9,4157,3,BICYCLE + TRAM + WALK
2257E77D81C0E138,42.3836389482227,-71.1085367202759,42.3844522563584,-71.0751485452965,27.1,3893,27.9,3654,5,WALK + BUS,23.6,3979,3,BICYCLE + BUS + WALK
22719212E77DFC95,42.387995,-71.119084,42.373268,-71.118579,19.2,2482,6.1,1785,2,WALK + SUBWAY,14.7,2473,5,BICYCLE + BUS + WALK + SUBWAY
22AD3540E2707263,42.396386809455,-71.1201130600603,42.3940722366589,-71.1113369464874,4.1,801,13.4,840,1,WALK,4.1,801,1,BICYCLE
22B8BF9054E8E2D1,42.3436905571975,-71.1023528688111,42.3365855545612,-71.0988699646623,7.9,1099,15,2384,3,WALK + BUS,7.9,1099,1,BICYCLE
231BB9DC36998F9C,42.344049096,-71.115126491,42.3441489874953,-71.114673614502,2.6,134,1.2,393,1,WALK,2.6,134,1,BICYCLE
232CEE8B3C92CD4A,42.357753094652,-71.1039340496063,42.36507,-71.1031,10.7,1441,11.2,1069,3,WALK + BUS,10.7,1441,1,BICYCLE
2339B49141915B0E,42.3474062052521,-71.0867841495565,42.356052,-71.069849,21.7,2241,17.5,2200,3,WALK + TRAM,21.7,2241,1,BICYCLE
234F14365293008B,42.347241,-71.105301,42.3595732010904,-71.1012947559357,24,2820,14,2689,2,BUS + WALK,17.8,2869,3,BICYCLE + BUS + WALK
2387E84A86975775,42.363871,-71.050877,42.3604413562312,-71.0504394024611,5.7,451,7.2,460,1,WALK,5.7,451,1,BICYCLE
